year,placement,artist,artist_id,song,song_id,author,decade,is_winner,top_3
1969,NF,Isabella Iannetti,a_00311,Una famiglia,s_00423,"A. Testa, M. Remigi",1960,False,False
1970,1,Adriano Celentano,a_00097,Chi non lavora non fa l'amore,s_00424,"L. Beretta, M. Del Prete, A. Celentano, N. de Luca",1970,True,True
1970,1,Claudia Mori,a_00312,Chi non lavora non fa l'amore,s_00424,"L. Beretta, M. Del Prete, A. Celentano, N. de Luca",1970,True,True
1970,2,Nicola Di Bari,a_00175,La prima cosa bella,s_00425,"Mogol, M. Scommegna, G. F. Reverberi",1970,False,True
1970,2,Ricchi e Poveri,a_00313,La prima cosa bella,s_00425,"Mogol, M. Scommegna, G. F. Reverberi",1970,False,True
1970,3,Sergio Endrigo,a_00211,L'arca di Noè,s_00426,"S. Endrigo, L. Bacalov",1970,False,True
1970,3,Iva Zanicchi,a_00195,L'arca di Noè,s_00426,"S. Endrigo, L. Bacalov",1970,False,True
1970,4,Ornella Vanoni,a_00173,Eternità,s_00427,"G. Bigazzi, C. Cavallaro",1970,False,False
1970,4,Camaleonti,a_00314,Eternità,s_00427,"G. Bigazzi, C. Cavallaro",1970,False,False
1970,5,Patty Pravo,a_00315,La spada nel cuore,s_00428,"Mogol, C. Donida Labati",1970,False,False
1970,5,Little Tony,a_00098,La spada nel cuore,s_00428,"Mogol, C. Donida Labati",1970,False,False
1970,6,Gigliola Cinquetti,a_00145,Romantico blues,s_00429,"L. Pilat, M. Panzeri, D. Pace",1970,False,False
1970,6,Bobby Solo,a_00161,Romantico blues,s_00429,"L. Pilat, M. Panzeri, D. Pace",1970,False,False
1970,7,Rosalino Cellamare,a_00316,Pa' diglielo a ma',s_00430,"F. Migliacci, R. Gigli, E. Sbriccoli, M. Cantini, L. Greco",1970,False,False
1970,7,Nada,a_00289,Pa' diglielo a ma',s_00430,"F. Migliacci, R. Gigli, E. Sbriccoli, M. Cantini, L. Greco",1970,False,False
1970,8,Antoine,a_00240,Taxi,s_00431,"G. Argenio, F. Arrigoni, D. Pace, M. Panzeri, C. Conti",1970,False,False
1970,8,Anna Identici,a_00207,Taxi,s_00431,"G. Argenio, F. Arrigoni, D. Pace, M. Panzeri, C. Conti",1970,False,False
1970,8,Orietta Berti,a_00208,Tipitipitì,s_00432,"L. Pilat, M. Panzeri, D. Pace",1970,False,False
1970,8,Mario Tessuto,a_00317,Tipitipitì,s_00432,"L. Pilat, M. Panzeri, D. Pace",1970,False,False
1970,10,Luciano Tajoli,a_00096,Sole pioggia e vento,s_00433,"Mogol, A. Isola",1970,False,False
1970,10,Mal,a_00291,Sole pioggia e vento,s_00433,"Mogol, A. Isola",1970,False,False
1970,11,Gianni Nazzaro,a_00318,L'amore è una colomba,s_00434,"G. Bigazzi, Totò Savio",1970,False,False
1970,11,Marisa Sannia,a_00267,L'amore è una colomba,s_00434,"G. Bigazzi, Totò Savio",1970,False,False
1970,12,Fausto Leali,a_00268,Hippy,s_00435,"L. Beretta, F. Leali",1970,False,False
1970,12,Carmen Villani,a_00243,Hippy,s_00435,"L. Beretta, F. Leali",1970,False,False
1970,13,Tony Renis,a_00116,Canzone blu,s_00436,"Mogol, A. Testa, E. Cesari",1970,False,False
1970,13,Sergio Leonardi,a_00319,Canzone blu,s_00436,"Mogol, A. Testa, E. Cesari",1970,False,False
1970,14,Nino Ferrer,a_00280,Re di cuori,s_00437,"G. Bigazzi, C. Cavallaro, Totò Savio",1970,False,False
1970,14,Caterina Caselli,a_00206,Re di cuori,s_00437,"G. Bigazzi, C. Cavallaro, Totò Savio",1970,False,False
1970,NF,Rocky Roberts,a_00306,Accidenti,s_00438,"G. Pieretti, R. Gianco",1970,False,False
1970,NF,Il Supergruppo,a_00320,Accidenti,s_00438,"G. Pieretti, R. Gianco",1970,False,False
1970,NF,Rita Pavone,a_00295,Ahi ahi ragazzo!,s_00439,"F. Migliacci, U. Napolitano",1970,False,False
1970,NF,Valeria Mongardini,a_00321,Ahi ahi ragazzo!,s_00439,"F. Migliacci, U. Napolitano",1970,False,False
1970,NF,I Ragazzi della via Gluck,a_00322,Ahi! Che male che mi fai,s_00440,"C. Minellono, S. Cutugno",1970,False,False
1970,NF,Paolo Mengoli,a_00323,Ahi! Che male che mi fai,s_00440,"C. Minellono, S. Cutugno",1970,False,False
1970,NF,Pino Donaggio,a_00102,Che effetto mi fa,s_00441,"C. Minellono, G. Donaggio",1970,False,False
1970,NF,Sandie Shaw,a_00324,Che effetto mi fa,s_00441,"C. Minellono, G. Donaggio",1970,False,False
1970,NF,Rosanna Fratello,a_00302,Ciao anni verdi,s_00442,"Vito Pallavicini, Nando De Luca, Alessandro Celentano",1970,False,False
1970,NF,I Domodossola,a_00325,Ciao anni verdi,s_00442,"Vito Pallavicini, Nando De Luca, Alessandro Celentano",1970,False,False
1970,NF,Donatello,a_00326,Io mi fermo qui,s_00443,"L. Albertelli, E. Riccardi",1970,False,False
1970,NF,Dik Dik,a_00296,Io mi fermo qui,s_00443,"L. Albertelli, E. Riccardi",1970,False,False
1970,NF,Michele,a_00327,L'addio,s_00444,"S. Bardotti, A. Lo Vecchio, G. Antola, M. Francesio, P. Maggi",1970,False,False
1970,NF,Lucia Rizzi,a_00328,L'addio,s_00444,"S. Bardotti, A. Lo Vecchio, G. Antola, M. Francesio, P. Maggi",1970,False,False
1970,NF,Emiliana Perina,a_00329,La stagione di un fiore,s_00445,"L. Rossi, S. Ruisi, G. Marchetti",1970,False,False
1970,NF,Gens,a_00330,La stagione di un fiore,s_00445,"L. Rossi, S. Ruisi, G. Marchetti",1970,False,False
1970,NF,Renato Rascel,a_00090,Nevicava a Roma,s_00446,"M. Del Prete, L. Beretta, R. Negri, G. Verdecchia",1970,False,False
1970,NF,Pio,a_00331,Nevicava a Roma,s_00446,"M. Del Prete, L. Beretta, R. Negri, G. Verdecchia",1970,False,False
1970,NF,Rossano,a_00332,Occhi a mandorla,s_00447,"V. Pallavicini, P. Soffici",1970,False,False
1970,NF,Dori Ghezzi,a_00333,Occhi a mandorla,s_00447,"V. Pallavicini, P. Soffici",1970,False,False
1970,NF,Francesco Banti,a_00334,Ora vivo,s_00448,"A. Favata, A. Pagani",1970,False,False
1970,NF,Dino Drusiani,a_00335,Ora vivo,s_00448,"A. Favata, A. Pagani",1970,False,False
1970,NF,Claudio Villa,a_00030,Serenata,s_00449,"G. Bigazzi, F. Polito, A. Rosario",1970,False,False
1970,NF,Tony Del Monaco,a_00253,Serenata,s_00449,"G. Bigazzi, F. Polito, A. Rosario",1970,False,False
1971,1,Nada,a_00289,Il cuore è uno zingaro,s_00450,"F. Migliacci, C. Mattone",1970,True,True
1971,1,Nicola Di Bari,a_00175,Il cuore è uno zingaro,s_00450,"F. Migliacci, C. Mattone",1970,True,True
1971,2,Ricchi e Poveri,a_00313,Che sarà,s_00451,"F. Migliacci, C. Pes, J. Fontana",1970,False,True
1971,2,José Feliciano,a_00336,Che sarà,s_00451,"F. Migliacci, C. Pes, J. Fontana",1970,False,True
1971,3,Lucio Dalla,a_00223,1943-03-04 00:00:00,s_00452,"L. Dalla, P. Pallottino",1970,False,True
1971,3,Equipe 84,a_00230,1943-03-04 00:00:00,s_00452,"L. Dalla, P. Pallottino",1970,False,True
1971,4,Donatello,a_00326,Com'è dolce la sera,s_00453,"L. Albertelli, E. Riccardi",1970,False,False
1971,4,Marisa Sannia,a_00267,Com'è dolce la sera,s_00453,"L. Albertelli, E. Riccardi",1970,False,False
1971,5,Adriano Celentano,a_00097,Sotto le lenzuola,s_00454,"L. Beretta, M. Del Prete, A. Celentano",1970,False,False
1971,5,Coro Alpino Milanese,a_00337,Sotto le lenzuola,s_00454,"L. Beretta, M. Del Prete, A. Celentano",1970,False,False
1971,6,Domenico Modugno,a_00066,Come stai?,s_00455,"R. Pazzaglia, D. Modugno",1970,False,False
1971,6,Carmen Villani,a_00243,Come stai?,s_00455,"R. Pazzaglia, D. Modugno",1970,False,False
1971,7,Don Backy,a_00241,Bianchi cristalli sereni,s_00456,A. Caponi,1970,False,False
1971,7,Gianni Nazzaro,a_00318,Bianchi cristalli sereni,s_00456,A. Caponi,1970,False,False
1971,8,Al Bano,a_00273,"13, storia d'oggi",s_00457,"V. Pallavicini, A. Carrisi",1970,False,False
1971,8,Aguaviva,a_00338,"13, storia d'oggi",s_00457,"V. Pallavicini, A. Carrisi",1970,False,False
1971,9,Gigliola Cinquetti,a_00145,Rose nel buio,s_00458,"L. Pilat, M. Panzeri, D. Pace",1970,False,False
1971,9,Ray Conniff,a_00339,Rose nel buio,s_00458,"L. Pilat, M. Panzeri, D. Pace",1970,False,False
1971,10,Caterina Caselli,a_00206,Ninna nanna (Cuore mio),s_00459,"L. Albertelli, E. Riccardi",1970,False,False
1971,10,Dik Dik,a_00296,Ninna nanna (Cuore mio),s_00459,"L. Albertelli, E. Riccardi",1970,False,False
1971,11,Pino Donaggio,a_00102,L'ultimo romantico,s_00460,"V. Pallavicini, P. Donaggio",1970,False,False
1971,11,Peppino Di Capri,a_00249,L'ultimo romantico,s_00460,"V. Pallavicini, P. Donaggio",1970,False,False
1971,12,Little Tony,a_00098,La folle corsa,s_00461,"Mogol, C. Donida",1970,False,False
1971,12,Formula 3,a_00340,La folle corsa,s_00461,"Mogol, C. Donida",1970,False,False
1971,13,Sergio Endrigo,a_00211,Una storia,s_00462,S. Endrigo,1970,False,False
1971,13,New Trolls,a_00304,Una storia,s_00462,S. Endrigo,1970,False,False
1971,14,Sergio Menegale,a_00341,Il sorriso il paradiso,s_00463,"S. Menegale, G. D'Errico",1970,False,False
1971,14,Wallace Collection,a_00342,Il sorriso il paradiso,s_00463,"S. Menegale, G. D'Errico",1970,False,False
1971,NF,Rosanna Fratello,a_00302,Amsterdam,s_00464,"D. Pace, M. Panzeri, P. Calvi",1970,False,False
1971,NF,Nino Ferrer,a_00280,Amsterdam,s_00464,"D. Pace, M. Panzeri, P. Calvi",1970,False,False
1971,NF,Maurizio & Fabrizio,a_00343,Andata e ritorno,s_00465,"D. Renzetti, L. Albertelli",1970,False,False
1971,NF,Protagonisti,a_00344,Andata e ritorno,s_00465,"D. Renzetti, L. Albertelli",1970,False,False
1971,NF,Paolo Mengoli,a_00323,I ragazzi come noi,s_00466,"E. Lombardi, Antonio Balducci",1970,False,False
1971,NF,Mark e Martha,a_00345,I ragazzi come noi,s_00466,"E. Lombardi, Antonio Balducci",1970,False,False
1971,NF,Antoine,a_00240,Il dirigibile,s_00467,"L. Albertelli, M. Fabrizio",1970,False,False
1971,NF,Anna Identici,a_00207,Il dirigibile,s_00467,"L. Albertelli, M. Fabrizio",1970,False,False
1971,NF,I Giganti,a_00233,Il viso di lei,s_00468,"Baracuda, V. Tempera, S. Scandolara",1970,False,False
1971,NF,Fabio Trioli,a_00346,Il viso di lei,s_00468,"Baracuda, V. Tempera, S. Scandolara",1970,False,False
1971,NF,Jordan e i middle of the road,a_00347,Lo schiaffo,s_00469,"G. Deriu, V. Barsanti",1970,False,False
1971,NF,Gens,a_00330,Lo schiaffo,s_00469,"G. Deriu, V. Barsanti",1970,False,False
1971,NF,Edda Ollari,a_00348,L'ora giusta,s_00470,"C. Conti, D. Pace, M. Panzeri, G. Argenio",1970,False,False
1971,NF,Lorenza Visconti,a_00349,L'ora giusta,s_00470,"C. Conti, D. Pace, M. Panzeri, G. Argenio",1970,False,False
1971,NF,Nomadi,a_00350,Non dimenticarti di me,s_00471,"Mogol, M. Lavezzi",1970,False,False
1971,NF,Mal,a_00291,Non dimenticarti di me,s_00471,"Mogol, M. Lavezzi",1970,False,False
1971,NF,Pio,a_00331,Occhi bianchi e neri,s_00472,"E. Sciorilli, A. Testa, M. Del Prete",1970,False,False
1971,NF,Mau Cristiani,a_00351,Occhi bianchi e neri,s_00472,"E. Sciorilli, A. Testa, M. Del Prete",1970,False,False
1971,NF,Piero Focaccia,a_00162,Santo Antonio Santo Francisco,s_00473,"V. Pallavicini, P. Conte",1970,False,False
1971,NF,Mungo Jerry,a_00352,Santo Antonio Santo Francisco,s_00473,"V. Pallavicini, P. Conte",1970,False,False
1972,1,Nicola Di Bari,a_00175,I giorni dell'arcobaleno,s_00474,"M. Scommegna, D. Masini, P. Pintucci",1970,True,True
1972,2,Peppino Gagliardi,a_00205,Come le viole,s_00475,"P. Gagliardi, G. Amendola",1970,False,True
1972,3,Nada,a_00289,Il re di denari,s_00476,"C. Mattone, F. Migliacci",1970,False,True
1972,4,Gianni Morandi,a_00353,Vado a lavorare,s_00477,"F. Migliacci, Petaluma, M. Marrocchi, V. Tariciotti",1970,False,False
1972,5,Gianni Nazzaro,a_00318,Non voglio innamorarmi mai,s_00478,"M. Signorini, G. Bigazzi",1970,False,False
1972,6,Delirium,a_00354,Jesahel,s_00479,"O. Prudente, I. Fossati",1970,False,False
1972,7,Marcella Bella,a_00355,Montagne verdi,s_00480,"G. Bigazzi, G. Bella",1970,False,False
1972,8,Lucio Dalla,a_00223,Piazza Grande,s_00481,"L. Dalla, R. Cellamare, G. Baldazzi, S. Bardotti",1970,False,False
1972,9,Gigliola Cinquetti,a_00145,Gira l'amore (Caro bebè),s_00482,"M. Panzeri, D. Pace",1970,False,False
1972,10,Donatello,a_00326,Ti voglio,s_00483,"R. Sanna, D.L. Pieretti",1970,False,False
1972,11,Ricchi e Poveri,a_00313,Un diadema di ciliegie,s_00484,R. Bertola,1970,False,False
1972,12,Milva,a_00099,Mediterraneo,s_00485,"L. Albertelli, E. Riccardi",1970,False,False
1972,13,Lara Saint Paul,a_00278,Se non fosse fra queste mie braccia lo inventerei,s_00486,"E. Suligoj, L. Beretta",1970,False,False
1972,14,Domenico Modugno,a_00066,Un calcio alla città,s_00487,"D. Modugno, M. Castellacci, R. Pazzaglia",1970,False,False
1972,NF,Rita Pavone,a_00295,Amici mai,s_00488,"Caviri, M. Cantini",1970,False,False
1972,NF,Pino Donaggio,a_00102,Ci sono giorni,s_00489,"V. Pallavicini, P. Donaggio",1970,False,False
1972,NF,Aguaviva,a_00338,Ciao amico ciao,s_00490,"M. Remigi, C. Minellono",1970,False,False
1972,NF,Anna Identici,a_00207,Era bello il mio ragazzo,s_00491,"G. Guarnieri, P. P. Preti",1970,False,False
1972,NF,Michele,a_00327,Forestiero,s_00492,"S. Scandolara, S. Bardotti, C. Castellari, C. Castellari",1970,False,False
1972,NF,Carla Bissi,a_00356,Il mio cuore se ne va,s_00493,"M. Remigi, Spiker",1970,False,False
1972,NF,Fausto Leali,a_00268,L'uomo e il cane,s_00494,"F. Leali, M. Cantù",1970,False,False
1972,NF,Marisa Sacchetto,a_00357,La foresta selvaggia,s_00495,"P. Limiti, C. Cavallaro",1970,False,False
1972,NF,Delia,a_00358,Per amore ricomincerei,s_00496,"M. Terzi, A. Salerno, C. Dammicco",1970,False,False
1972,NF,Angelica,a_00359,Portami via,s_00497,"M. Mellier, L. Medini",1970,False,False
1972,NF,Tony Cucchiara,a_00360,Preghiera,s_00498,T. Cucchiara,1970,False,False
1972,NF,Bobby Solo,a_00161,Rimpianto,s_00499,"E. Riccardi, L. Albertelli",1970,False,False
1972,NF,Roberto Carlos,a_00266,Un gatto nel blu,s_00500,"G. Savio, G. Bigazzi",1970,False,False
1972,NF,I Nuovi Angeli,a_00361,Un viaggio in Inghilterra,s_00501,"R. Sanna, D.L. Pieretti",1970,False,False
1973,1,Peppino Di Capri,a_00249,Un grande amore e niente più,s_00502,"F. Califano, G. Wright, G. Faiella, C. Mattone",1970,True,True
1973,2,Peppino Gagliardi,a_00205,Come un ragazzino,s_00503,"G. Amendola, P. Gagliardi",1970,False,True
1973,3,Milva,a_00099,Da troppo tempo,s_00504,"L. Albertelli, G. Colonnello",1970,False,True
1973,4,Ricchi e Poveri,a_00313,Dolce frutto,s_00505,"C. Minellono, U. Balsamo",1970,False,False
1973,5,Gilda Giuliani,a_00362,Serena,s_00506,"V. Pallavicini, G. Mescoli",1970,False,False
1973,6,Wess & Dori Ghezzi,a_00420,Tu nella mia vita,s_00507,"Lubiak, F. Monti Arduini",1970,False,False
1973,7,Roberto Vecchioni,a_00363,L'uomo che si gioca il cielo a dadi,s_00508,R. Vecchioni,1970,False,False
1973,8,Fausto Leali,a_00268,La bandiera di sole,s_00509,"V. Pallavicini, F. Leali",1970,False,False
1973,9,Umberto Balsamo,a_00364,Amore mio,s_00510,"C. Minellono, U. Balsamo",1970,False,False
1973,10,Anna Identici,a_00207,Mi son chiesta tante volte,s_00511,"P. P. Preti, G. Guarneri",1970,False,False
1973,11,Camaleonti,a_00314,Come sei bella,s_00512,"G. Bigazzi, C. Cavallaro",1970,False,False
1973,12,Donatello,a_00326,Tu giovane amore mio,s_00513,"G. Pieretti, F. Monachesi, R. Gianco, A. Nicorelli",1970,False,False
1973,13,Memo Remigi,a_00238,Il mondo è qui,s_00514,M. Remigi,1970,False,False
1973,14,Alessandro,a_00365,Tre minuti di ricordi,s_00515,"M. Del Prete, A. Pintus",1970,False,False
1973,15,Lionello,a_00366,Straniera straniera,s_00516,"F. Specchia, F. Chiaravalle",1970,False,False
1973,16,Lara Saint Paul,a_00278,Una casa grande,s_00517,"A. Lo Vecchio, N. Aprile, N. Villa",1970,False,False
1973,NF,Mocedades,a_00367,Addio amor,s_00518,"M. Gallerani, G. Bosisio, M. Nobile",1970,False,False
1973,NF,Pop Tops,a_00368,Angeline,s_00519,"R. Nisi Marsella, C. Daiano",1970,False,False
1973,NF,Jet,a_00369,Anika na-o,s_00520,"F. Piccarreda, P. Cochis, P. Cassano",1970,False,False
1973,NF,Bassano,a_00370,Cara amica,s_00521,"F. Specchia P. Prencipe, V. Caruso",1970,False,False
1973,NF,Carmen Amato,a_00371,Dove andrai,s_00522,D. Mariano,1970,False,False
1973,NF,Sergio Endrigo,a_00211,Elisa Elisa,s_00523,"S. Bardotti, S. Endrigo",1970,False,False
1973,NF,Lolita,a_00372,Innamorata io?,s_00524,"A. Celentano, F. Chiaravalle",1970,False,False
1973,NF,Gigliola Cinquetti,a_00145,Mistero,s_00525,C. Mattone,1970,False,False
1973,NF,Christian De Sica,a_00373,Mondo mio,s_00526,"P. Conte, G. Conte",1970,False,False
1973,NF,Alberto Feri,a_00374,Ogni volta che mi pare,s_00527,"F. Evangelisti, P. Pintucci",1970,False,False
1973,NF,Junior Magli,a_00298,Povero,s_00528,"L. Medini, M. Mellier",1970,False,False
1973,NF,Le Figlie del Vento,a_00375,Sugli sugli bane bane,s_00529,"F. Chiaravalle, P. Tomelleri, A. M. Piccioli",1970,False,False
1973,NF,Drupi,a_00376,Vado via,s_00530,"E. Riccardi, L. Albertelli",1970,False,False
1973,NF,Toni Santagata,a_00377,Via Garibaldi,s_00531,T. Santagata,1970,False,False
1974,1,Iva Zanicchi,a_00195,Ciao cara come stai?,s_00532,"C. Malgioglio, C. Daiano, Dinaro, I. Ianne",1970,True,True
1974,2,Domenico Modugno,a_00066,Questa è la mia vita,s_00533,"L. Beretta, D. Modugno, E. Suligoj",1970,False,True
1974,3,Orietta Berti,a_00208,Occhi rossi (tramonto d'amore),s_00534,"D. Pace, C. Conti, L. Pilat, M. Panzeri",1970,False,True
1974,F,Anna Melato,a_00378,Sta piovendo dolcemente,s_00535,"M. Piccoli, P. Donaggio",1970,False,False
1974,F,Emanuela Cortesi,a_00379,Il mio volo bianco,s_00536,"C. Daiano, F. Zanon, I. Ianne",1970,False,False
1974,F,Gilda Giuliani,a_00362,Senza titolo,s_00537,"V. Pallavicini, A. Ferrari, G. Mescoli",1970,False,False
1974,F,I Domodossola,a_00325,Se hai paura,s_00538,"R. Soffici, M. Guantini, L. Albertelli",1970,False,False
1974,F,Les Charlots,a_00380,Mon ami Tango,s_00539,"D. Pace, C. Conti, L. Pilat, M. Panzeri",1970,False,False
1974,F,Valentina Greco,a_00381,Notte dell'estate,s_00540,"A. Mammoliti, A. Buonocore, C. Celli",1970,False,False
1974,F,Nicola Di Bari,a_00175,Il matto del villaggio,s_00541,"F. Migliacci, C. Mattone, P. Pintucci",1970,False,False
1974,F,Mouth & MacNeal,a_00382,Ah! L'amore,s_00542,"E. Lombardo, C. Sebastianelli, E. Capelli",1970,False,False
1974,F,Gianni Nazzaro,a_00318,A modo mio,s_00543,"C. Baglioni, A. Coggio",1970,False,False
1974,F,Al Bano,a_00273,In controluce,s_00544,"A. Carrisi, P. Limiti",1970,False,False
1974,F,Mino Reitano,a_00258,Innamorati,s_00545,"L. Beretta, F. Reitano, M. Reitano",1970,False,False
1974,F,Rosanna Fratello,a_00302,Un po' di coraggio,s_00546,"G. Pieretti, A. R. Mancino",1970,False,False
1974,F,Little Tony,a_00098,Cavalli bianchi,s_00547,"Miro, Giulifan, B. Casu",1970,False,False
1974,F,Milva,a_00099,Monica delle bambole,s_00548,"L. Beretta, E. Suligoj",1970,False,False
1974,F,Middle of the Road,a_00383,Sole giallo,s_00549,"M. Piccoli, P. Donaggio",1970,False,False
1974,NF,Kambiz,a_00384,Canta con me,s_00550,"E. Riccardi, L. Albertelli",1970,False,False
1974,NF,Donatella Rettore,a_00385,Capelli sciolti,s_00551,"D. Rettore, M. Pagano",1970,False,False
1974,NF,Riccardo Fogli,a_00386,Complici,s_00552,"L. Lopez, C. Vistarini",1970,False,False
1974,NF,Franco Simone,a_00387,Fiume grande,s_00553,F. Simone,1970,False,False
1974,NF,Orchestra Spettacolo Casadei,a_00388,La canta,s_00554,"R. Casadei, E. Muccioli, A. Pedulli",1970,False,False
1974,NF,Paola Musiani,a_00389,La donna quando pensa,s_00555,"M. Galati, E. Capelli",1970,False,False
1974,NF,Antonella Bottazzi,a_00390,Per una donna donna,s_00556,A. Bottazzi,1970,False,False
1974,NF,Rossella,a_00391,Qui,s_00557,"P. A. Cassella, R. Cocciante, M. Luberti",1970,False,False
1974,NF,Sonia Gigliola Conti,a_00392,Ricomincerei,s_00558,"P. Soffici, G. Pieretti",1970,False,False
1974,NF,Piero Focaccia,a_00162,Valentin tango,s_00559,"L. Beretta, E. Capotosti",1970,False,False
1975,1,Gilda,a_00393,Ragazza del sud,s_00560,R. Scalabrino,1970,True,True
1975,2,Angela Luce,a_00394,Ipocrisia,s_00561,"P. Giordano, E. Alfieri",1970,False,True
1975,2,Rosanna Fratello,a_00302,Va' speranza va',s_00562,"G. Taddei, F. Graniero",1970,False,True
1975,4,Valentina Greco,a_00381,Un grande addio,s_00563,"G. Puzzo, B. Moglia, P. Limiti, E. Capotosti, M. C. Lacamera",1970,False,False
1975,5,Laura,a_00395,E poi e poi,s_00564,N. La Mantia,1970,False,False
1975,6,Franco e le Piccole Donne,a_00396,Come Humphrey Bogart,s_00565,"L. Raggi, B. Pallini",1970,False,False
1975,F,Le Nuove Erbe,a_00397,Topolino piccolo,s_00566,"F. Specchia, P. Prencipe",1970,False,False
1975,F,Nico dei Gabbiani,a_00398,Io credo (Ci son cose più grandi di te),s_00567,"Cadam, F. Turnaturi",1970,False,False
1975,F,Eugenio Alberti,a_00399,Decidi tu per me,s_00568,"P. Montanaro, E. Ronda, A. Gallo, M. Mellier",1970,False,False
1975,F,Gianni Migliardi,a_00400,Sei stata tu,s_00569,"S. Piccioli, A. Valleroni, F. Tessandori",1970,False,False
1975,F,Piero Cotto,a_00401,Il telegramma,s_00570,"V. Pallavicini, G. Donaggio",1970,False,False
1975,F,Stefania,a_00402,L'incertezza di una vita,s_00571,"F. Specchia, P. Prencipe, S. Sciannamea",1970,False,False
1975,NF,Emy Cesaroni,a_00403,1975… amore mio,s_00572,"F. Specchia, P. Prencipe",1970,False,False
1975,NF,Gabriella Sanna,a_00404,Adesso basti tu,s_00573,"G. Meccia, B. Zambrini",1970,False,False
1975,NF,Daniela,a_00405,Dolce abitudine,s_00574,"P. Montanaro, E. Ronda, G. Rigo, A. Mammoliti",1970,False,False
1975,NF,Eva 2000,a_00406,In amore non si può mentire,s_00575,"L. Capello, M. Cenci",1970,False,False
1975,NF,Jean-François Michael,a_00407,Innamorarsi,s_00576,"D. Sarti, A. De Lorenzo, A. Olivares, B. Stecca",1970,False,False
